Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
LMT,29.84,67.12,4.9,9.7,7.4,4.9,4,2.8,1.91,5,60.32,3.08,25.34,65.21,4.06,0.14,0.13,611.6,1.24,19.03,19.12,13.51,1.86,3.12,,0.44,2.08,18.08,15.5,23.13,18.38,15.74,2.17,2.26,5.53,0.11,9.78,4.77,2.17,21.45,9.19,3.6,4.33,506.91,11.91,8.48,,9.48,,12.02,23.44,22.17,21.72,3.29,2.09,,1.09,1.31,,21.54,,1.22,,,17.1,21.45,4.16,2.08,,1.07,12.2,108.05,23.62,88.23,,15.8,,4.35,27.28,,,10,106789130369.00002,Aerospace & Defense,Electronic Technology
LNG,2.45,65.46,2.1,,,80.5,213.2,,195.88,31.4,69.81,0.91,11.18,68.75,1.98,0.58,0.09,189.1,1.02,18.17,5.76,16.12,2.86,5.99,,0.09,0.91,8.29,7.22,19.01,12.55,10.2,3.49,4.1,12.06,0.11,21.53,8.3,0.91,16.71,,,,119.43,51.3,7.37,,27.05,,48.11,9.61,10.03,10.01,0.35,2.75,,,,,12.67,2.07,1.23,,,7.76,9.71,,1.13,9.61,0.93,10.53,23.22,21.59,107.28,,16.69,,8.93,53.57,,,4,39332272294.0,Oil & Gas Pipelines,Industrial Services
LNN,,50.56,,14.5,2.8,18.4,22.5,59.1,23.75,11.7,50.46,1.32,0.14,49.76,5.92,1.23,1.13,120.06,3.95,143.06,38.41,86.07,1.2,0.28,,0.21,1.17,14.23,11.62,17.69,,9.79,1.72,2.12,7.03,0.63,11.98,5.67,1.2,21.34,22.58,,,118.53,31.96,25.68,,11.75,,13.97,2.73,18.25,18.25,0.63,2.17,,,,,17.9,1.69,1.12,,6.21,12.87,16.87,0.73,2.03,3.54,2.56,9.68,28.07,14.9,15.66,,13.17,,1.28,30.83,,,10,1257111509.9999998,Trucks/Construction/Farm Machinery,Producer Manufacturing
LNT,18.74,51.74,,5.1,6,6.3,5.9,19.3,3.1,5,47.82,4.26,21.7,48.2,1.15,0.05,0.01,60.43,0.65,53.45,93.12,34.3,5.57,1.44,,0.7,3.15,24.2,14.26,22.33,18.93,12.03,5.56,6.31,4.13,0.31,28.21,7.22,3.2,18.52,7.94,4.47,3.66,52.72,44.23,1.93,,15.77,,21.63,2.28,24.65,22.7,5.82,3.9,,1.83,1.2,,13.82,1.52,1.27,,,13.82,,,1.34,2.28,0.48,2.96,6.02,5.4,9.31,,4.27,,,22.79,,,10,13085794739.0,Electric Utilities,Utilities
LNTH,49.86,60.29,,15.7,,155.5,,271.2,634.43,43.3,72.1,,65.77,63.9,7.67,2.88,1.23,111.11,4.68,44.69,29.23,76.63,0.98,0.6,,,,13.42,12.15,20.86,,,4.21,5.35,7.45,0.53,25.51,4.76,,15.4,,24.63,13.7,103.87,64.5,22.86,,29.8,,31.5,7.51,18.21,21.97,,5.41,,,,,21.24,3.06,,,24.11,17.72,21.31,,2.78,9.72,4.41,25.87,168.29,39.5,53.04,,40.64,,,88.88,,,6,4434993149.0,Medical Specialties,Health Technology
LNW,50.33,43.79,1.8,,,83.7,,2.1,,20.4,58.05,,14.44,46.99,2.37,0.46,0.08,94.66,1.85,72.76,85.48,60.78,3.81,4.96,,,,17.91,11.8,30.18,13.57,9.45,3.54,3.92,5.58,0.14,13,4.76,,16.85,11.61,36.75,7.4,90.37,70.51,2.37,,9.95,,23.6,10.73,28.62,23.56,58.9,2.86,,,,,21.85,,2.94,,,12.85,20.2,2.46,3.8,,1.58,5.36,125.33,13.34,34.83,,13.64,,3.9,326.69,,,3,7138625370.0,Casinos/Gaming,Consumer Services
LNZA,,64.3,,,,,,,,55.9,65.26,,,65.96,,2.64,2.56,1.93,4.4,50.51,51.17,51.62,,0.44,,,,,,,,,2.55,5.46,,0.32,,,,,,66.05,70.92,0.0,42.94,,,,,,5.66,,,,5.59,,,,,,,,,,,,,,5.66,4.4,,,,,,,,,,,,,1614314621.0000002,Engineering & Construction,Industrial Services
LOGI,18.55,48.09,2.9,1.1,8.6,,,,,,56.24,2.4,,49.92,8.98,1.35,19.7,88.17,2.39,70.24,69.41,50.44,0.11,0.04,,0.24,1.58,17.41,15.53,11.01,16.21,14.21,2.27,2.64,5.74,0.61,23.28,7.68,1.58,20.15,14.8,3.7,4.05,64.76,42.35,,,15.63,,15.15,5.71,20.04,18.6,1.43,3,,0.4,0.31,,12.98,2.41,1.25,131.37,9.92,12.33,14.17,1.87,1.2,7.35,1.99,19.28,229.33,26.97,31.28,,48.78,,5.84,31.38,,,10,12000990235.092283,Computer Peripherals,Electronic Technology
LOPE,20.18,33.98,13.7,,,7.5,7.7,3.6,1.83,21.2,29.32,,5.18,30.45,15.7,3.18,3.12,133.6,3.63,,17.86,25.43,0.35,0.14,,,,13.23,11.78,16.47,,,3.33,3.7,7.56,0.77,22.41,5.72,,15.18,12.45,,,143.72,52.5,24230.36,,21.88,,26.59,5.19,18.08,18.08,2.66,3.93,,0.92,0.67,,17.52,2.7,0.92,36.3,25.19,14.58,17.23,2.41,0.99,9.06,3.63,23.49,106.12,34.13,31.04,,32.68,,2.47,23.13,,,10,3364750932.0,Miscellaneous Commercial Services,Commercial Services
LOW,21.69,69.65,7.7,,23.7,19.6,13.9,,,7.4,66.6,3.98,5.07,69.06,3.91,0.24,0.11,281.15,1.22,113.05,66.37,,3.21,,,0.35,1.6,18.12,15.31,25.37,17.67,15.3,2.29,2.29,5.52,,9.02,4.76,1.66,22.14,23.98,,,212.41,33.21,7.06,,8.25,,12.48,,23.28,21.92,0.81,1.9,,0.7,0.97,,21.15,,1.5,,,16.75,22.78,0.96,2.59,,0.3,15.81,44.6,40.27,,,25.95,,3.44,35.28,,,10,126976896333.00002,Home Improvement Chains,Retail Trade
LPG,11.38,48.5,0.7,3.4,,38.5,60,39.6,332.35,29.8,52.3,11.53,,50.5,2.54,3.6,0.47,34.7,4.6,4.59,19.74,1.24,1.86,0.69,,0.53,11.53,5.56,4.59,5.72,11.26,8.05,4.76,3.39,17.99,0.59,59.39,22.63,11.53,7.47,31.89,,,31.83,65,8.85,,54.48,,58.33,1.32,4.58,4.62,0.1,2.46,,0.15,0.13,,4.19,0.52,0.99,,,3.83,4.74,0.18,0.45,1.32,4.58,16.95,24.18,20.12,31.1,,21.02,,0.62,15.63,,,7,1101901442.0000002,Marine Shipping,Transportation
LPL,,42.87,,,,,,,,,37.79,,,40.24,0.56,0.16,0.15,3.9,0.68,48.89,72.39,47.36,8.13,2.13,,,,,10.05,,89.44,3.97,0.78,0.85,,0.22,,,,,,,8.4,4.04,7.18,,,,,,0.7,,,,0.18,,,,,,,0.68,,,2.16,,,,0.91,0.47,,,,,,,,,,,,5,3706494802.134649,Electronic Production Equipment,Electronic Technology
LPLA,,69.38,2.1,19,6.3,31.3,38.9,,21.33,21.1,76.39,0.55,,73.81,3.53,0.45,0.3,249.67,2.06,,128.28,21.64,2.42,1.86,,0.08,0.48,14.17,11.32,195,13.5,10.7,1.68,2,7.06,0.22,1.02,0.6,0.48,13.25,22.91,12.33,15.1,302.96,28.4,6.79,,8.92,,14.12,7.42,19.46,16.27,0.84,1.74,,0.52,6.68,,170.81,,1.33,,,33.76,,0.76,1.79,,2.06,9.41,148.62,22.28,43.98,,17.72,,,35.9,,,10,18851560200.0,Investment Banks/Brokers,Finance
LPX,73.93,54.4,12.1,22.9,18.3,,,,,12.9,38.09,1.89,20.66,48.45,8.18,1.21,0.86,103.94,3.38,68.07,41.08,16.55,0.52,0.22,,0.17,0.97,12.57,10.39,15.63,12.87,12.25,2.46,2.54,7.96,0.66,16.21,6.49,0.99,19.81,25.59,21.92,7.88,64.6,29.07,37.06,,15.22,,20.28,4.45,16.9,17.47,0.51,2.54,,0.56,1.37,,15.74,1.89,1.81,,577.42,11.29,17.77,0.7,0.86,4.58,1.96,18.34,32.16,27.28,28.7,,22.51,,2.77,21.34,,,7,4227604543.999999,Forest Products,Non-Energy Minerals
LRCX,19.5,55.49,2.9,15.7,15.4,3.4,2.7,13.1,,3.9,64.02,1.78,,59.58,10.31,1.35,1.17,85.86,2.97,209.49,24.58,63.99,1.02,0.58,,0.27,0.96,23.44,21.72,25.04,20.01,18.9,6.12,7.15,4.27,0.46,28.55,3.84,1.06,24.1,22.28,20.65,14.86,57.85,47.32,23.12,,25.68,,28.73,13.07,29.52,28.42,1.53,7.58,,0.91,0.85,,26.55,4.56,2.01,,41.76,24.33,27.79,1.46,2.05,16.46,2,20.55,84.17,31.72,46.63,,31.45,,3.65,41.16,,,10,82569365621.0,Industrial Machinery,Producer Manufacturing
LRN,69.13,24.67,,12,,22.2,40,36.6,143.31,8.5,5.35,,29.37,15.13,5.07,2.83,1.31,71.19,5.1,7.76,13.32,94.95,1.39,0.45,,,,10.85,7.73,13.54,,,1.35,1.44,9.22,0.61,10.65,7.05,,13.93,24.06,12.04,8.32,46.78,37.43,28.33,,10.01,,12.24,2.62,15.24,15.24,0.53,1.52,,,,,14.49,1.69,1.8,,6.14,11.26,20.55,0.61,1.26,4.2,4.95,11.19,46.25,17.51,19.57,,14.86,,0.66,44.49,,,10,1908451964.0,Other Consumer Services,Consumer Services
LSCC,,54.51,,21.3,,45.8,76.3,50,106.37,22.2,53.07,,,54.47,35.5,1.36,5.68,52.23,4.4,193.19,68.27,59.23,0.1,0.03,,,,48.87,37.62,41.21,,30.88,11.81,11.33,2.05,0.85,27.38,2.39,,37.58,22.02,,,62.87,69.22,,,30.26,,23.18,10.28,38.32,34.74,0.83,11.57,,,,,42.29,5.51,2.03,,31.97,35.32,39.91,1.39,3.44,19.66,3.13,23.61,65.25,20.37,29,,30.57,,2.62,260.55,,,6,12053836380.000002,Semiconductors,Electronic Technology
LSPD,,65.62,,4,,26.2,,3.4,,44.6,51.9,,,63.69,8.47,4.78,28.96,15.8,6.19,11.16,23.23,13.18,,0.01,,,,,,,,2511.67,1.6,1.82,,0.94,,,,40.61,,78.75,20.67,23.45,41.97,,,,,,1.02,,56.43,,2.58,,,,,,2.78,,4.66,3.36,,,,3.4,3.03,6.06,,,,,,,,1.73,,,,,2339085228.51802,Packaged Software,Technology Services
LSTR,,55.45,2.4,15.2,16.8,12.1,10.7,30,,11.3,62.42,1.49,,57.81,11.39,0.83,3.83,189.15,2.17,,36.61,57.5,0.4,0.13,,0.23,0.73,23.34,19.28,19.99,18.01,15.44,1.18,1.29,4.28,0.57,6.43,4.7,0.73,25.87,15.43,,3.42,138.39,13.34,,,4.49,,5.51,6.69,30.8,32.29,2.96,1.37,,1.44,0.91,,21.51,3.16,1.3,,11.93,19.63,22.3,2.99,1.41,6.98,2.17,12.2,51.31,23.4,21.76,,23.75,,2.32,26.4,,,10,6701860359.0,Trucking,Transportation
LSXMA,,44.59,1.2,8.5,,77,15.5,,26.06,2.9,22.97,,,38.2,0.68,0.06,0.02,22.29,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,10.26,38.92,,0.98,26.74,48.98,3.71,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7217329999.999999,Movies/Entertainment,Consumer Services
LSXMB,,41.01,1.2,8.5,,77,15.5,,26.06,2.9,17.31,,,33.63,0.68,0.06,0.02,22.51,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,6.39,38.92,,0.98,27.63,48.98,3.71,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7318570000.0,Movies/Entertainment,Consumer Services
LTC,12.82,40.24,,1.6,,0.5,1.9,,8.41,5.5,35.27,6.41,15.78,36.63,1.65,0.02,0.01,35.74,2.73,209.6,,35.7,4.79,0.97,,1.24,6.41,16.84,13.38,20.75,20.17,15.12,17.28,11.96,5.94,0.47,57.61,7.45,6.41,19.23,7.37,,,36.85,93.32,2.57,,46.78,,60.19,1.75,16.17,19.51,,7.53,,,,13.94,13.08,1.23,0.74,,,13.08,12.65,,0.88,1.75,2.71,5.06,46.24,9.14,10.92,,6.72,,0.45,13.04,,,10,1319695030.0,Real Estate Investment Trusts,Finance
LTH,52.58,59.12,,3.9,,,,23.1,45.98,18.5,64.22,,62.23,60.46,0.98,0.08,0.01,25.72,0.44,14.61,22.06,3.31,7.84,1.81,,,,33.22,17.17,,,13.19,3.31,3.89,3.01,0.33,,,,29.22,,19.05,11.68,21.35,46.64,1.98,,4.54,,11.72,2.16,48.53,35.72,,2.18,,,,,,2.94,,,,10.41,,,,5.34,0.32,1.56,5.28,4.34,4.82,,3.17,,,,,,3,2945473978.0,Other Consumer Services,Consumer Services
LTHM,,90.39,,39.4,,352.2,,43.9,18.47,28.9,96.99,,,94.64,1.65,0.8,0.55,5.54,2.26,178.24,85.09,42.3,1.99,0.11,,,,22.29,18.16,,25.64,15.91,5.3,6.92,4.49,0.63,,,,26.22,,,17.47,6.46,42.33,,,24.91,,32.3,0.95,16.77,13.47,0.51,4.45,,,,,,0.85,,,,44.64,,,1.75,1.21,1.56,4.1,7.39,5.42,6.42,,4.04,,,,,,7,3626656687.0,Chemicals: Specialty,Process Industries
LULU,,59.54,1.1,19.5,,37,39.9,43.4,62.91,31.1,68.8,,,62.73,11.31,1.1,1.1,287.06,2.43,130.81,27.06,4.32,0.54,0.36,,,,14.81,12.61,20.01,13.27,11.34,2.98,3.41,6.75,0.6,17.01,4.83,,19.23,22.32,8.37,8.26,480.12,58.54,,,16.34,,23.02,8.79,22.14,21.45,0.79,3.59,,0.62,0.62,,21.24,2.9,0.63,,41.26,15.41,19.99,0.86,2.47,8.84,1.46,24.98,70.17,45.33,41.77,,37.95,,2.63,48.94,,,10,51337121333.00001,Internet Retail,Retail Trade
LUMN,309.02,48.32,2.8,,,,,,15.39,,30.22,,277.78,40.81,,0.4,0.08,6.12,1.01,10.78,58.01,35.56,9.08,40.52,,,,,11.38,160.09,35.99,6.66,1.92,1.73,,0.01,1.08,2.38,,,42.09,,,3.46,49.75,0.34,,,,3.06,13.29,,,,0.44,,,,,40.74,,0.68,,,1.81,,,0.29,,0.96,,,,,,1.26,,35.13,,,,5,1552298625.0,Major Telecommunications,Communications
LUV,9.96,59.59,,5.5,58.7,,,41.6,43.21,34.4,57.43,2.35,1.02,59.26,1.82,0.71,1.1,30.43,0.9,12.37,4.77,1.26,4.64,0.87,,0.73,2.35,48.48,8.92,,9.57,4.47,0.59,0.65,2.06,0.29,,,2.35,21.45,9.59,,5.32,39.3,14.49,,,0.29,,,1.74,234.04,31.05,,0.7,,,,,,1.65,0.51,,,21.51,,,1.4,1.98,0.85,0.21,1.76,1.52,0.73,,,,4.4,12.07,,,9,17684365702.999996,Airlines,Transportation
LVS,,77.14,0.5,12,,,,,267.13,52.2,74.47,1.52,,77.55,2.69,1.4,0.34,52.11,1.58,2.32,9.7,13.19,3.15,3.66,,0.34,1.52,15.92,11.02,21.53,14.46,10.74,3.87,4.2,6.28,0.18,19.49,5.81,1.52,18.71,,18.07,7.64,107.59,50.15,3.64,,14.08,,24.11,10.22,24.35,21.92,,3.47,,,,,17.64,3.43,0.84,,,11.65,19.36,,5.51,12.06,1.57,7.41,22.23,16.74,38.85,,13.54,,7.58,22.75,,,8,37259155059.99999,Casinos/Gaming,Consumer Services
LVWR,,51.26,,366.3,,,,,,7.3,73.77,,,56.69,14.53,2.91,90.48,6.27,3.91,271.71,28.06,44.15,,0.01,,,,,,,,,,33.13,,0.78,,,,,,22.92,74.04,0.0,,,,,,,8.04,,,,36.66,,,,,,,,19,12.06,,,,,8.47,3.03,,,,,,,,0.16,,,,,2025436401.0,Recreational Products,Consumer Durables
LW,,73.97,0.6,55.9,11.2,27.9,33,,13.86,21.2,86.67,2.95,,80.83,2.92,0.07,0.03,72.13,1.19,83.23,56.18,41.75,3.17,2.21,,0.34,1.9,14.8,11.02,,20.91,13,2.16,2.19,6.76,0.24,,,2,16.93,16.31,,3.77,112.82,25.14,6.35,,9.58,,14.78,5.6,16.93,18.03,1.58,1.61,,1.25,,,,4.5,,,,13.16,29.44,1.23,2.33,25.31,0.54,8.66,21.73,17.26,36.14,,11.69,,,20.15,,,10,14520043974.0,Food: Specialty/Candy,Consumer Non-Durables
LXP,13.84,35.64,,2.5,6.1,,,,,,35.83,4.6,9.34,32.15,0.7,0.36,0.03,9.61,1.12,,90.51,5.22,14.6,0.69,,6.44,5.44,43.31,43.31,24.02,,,,12.73,2.31,0.55,53.01,6.38,5.44,640.11,,,5.83,10.43,27.82,0.97,,9.52,,17,1.39,120.06,,,8.23,,,,76.84,15.52,,1.24,,,14.4,204.39,,0.81,1.63,1.12,0.81,514.74,2.57,1.46,,1.51,,1.11,13.34,,,10,2842474638.0,Real Estate Investment Trusts,Finance
LYB,0.45,44.21,1,18.6,5.6,13,12,33.9,,14.9,35.08,6.83,,41.5,2.79,0.46,0.23,93.28,2.1,50.24,33.52,33.01,2.59,0.93,,0.66,5.53,12.05,8.32,15.71,10.7,7.56,1.13,0.98,8.3,0.36,6.24,8.44,5.72,10.06,13.73,10.73,,91.11,12.21,6.63,,5.66,,7.97,2.25,13.12,12.01,10.92,0.74,,,,,11.85,1.2,0.78,,,6.91,12.34,,0.68,2.7,1.28,6.3,15.93,11.08,17.73,,9.45,,6.97,7.67,,,10,32432688644.000004,Chemicals: Specialty,Process Industries
LYFT,5.1,66.84,,,,54.3,45.9,48.5,401.19,14.7,81.8,,,72.55,,0.49,1.55,13.17,0.74,,10.14,,11.29,2.02,,,,,47.91,13.41,,40.51,0.77,0.97,,0.12,7.23,6.82,,14.22,,,17.01,17.33,41.84,,,,,,9.34,,,,1.03,,,,,14.67,,,,,11.19,46.02,,,19.95,0.74,,,,,,,,0.03,,,,,4356764249.0,Other Transportation,Transportation
LYV,11.09,78.71,,67.5,,,,,43.37,124,86.68,,,82.13,2.01,0.55,0.8,115.97,0.92,0.91,41.83,34.35,4.49,,,,,22.54,15.79,51.59,19.85,13.92,1.06,1.19,4.44,,2.3,2.04,,48.01,14.75,32.66,9.15,114.09,24.14,2.82,,2.2,,4.02,,112.59,115.74,,1.15,,,,,44.75,,1.1,,,23.1,63.24,,3.15,,0.92,2.66,34.3,13.35,,,5,,,,,,5,19291276016.0,Movies/Entertainment,Consumer Services
LZ,,56.03,1,,,,47.4,,,,68.82,,,59.98,0.06,0.42,15.07,6.63,0.63,,49.13,7.62,0.11,0.13,,,,26.86,14.68,14.04,18.4,15.25,2.56,1.57,3.72,0.17,11.17,6.5,,11.77,,13.9,3.6,12.03,63.53,54.59,,3.1,,3.44,18.94,60.27,33.15,,1.87,,,,,16.92,,,,,11.47,43.63,,,,0.63,4.9,69.65,25.19,14.7,,4.06,,15.66,,,,4,1962089557.0,Miscellaneous Commercial Services,Commercial Services
LZB,31.83,38.47,2.2,11.5,28.5,8.2,7.2,,13.47,8.1,22.67,3.35,14.24,31.93,3.13,0.78,0.71,39.87,1.9,84.1,29.5,22.13,1.63,0.49,,0.28,2.05,10.91,6.04,13.91,,,,0.87,9.17,0.52,6.25,7.72,2.05,13.47,24.24,8.44,2.64,28.0,43.15,273.74,,5.89,,7.21,1.68,14.19,14.14,0.71,0.83,,0.8,1.15,,13.3,1.2,0.95,,,9.32,14.53,0.83,0.64,2.29,1.28,6.4,18.78,11.26,12.38,,9.07,,3.79,15.7,,,10,1374205172.0,Home Furnishings,Consumer Durables
M,33.15,56.15,4.1,22.4,20.5,,,24,,13.8,67.81,1.63,,61.24,2.49,0.17,0.11,15.36,1.48,124.18,109.84,3.91,4.79,1.4,,0.2,4.43,26.97,7.76,31.43,8.71,4.82,0.43,0.41,3.71,0.27,1.32,7.28,4.49,5.87,16.18,,,18.38,41.04,10.53,,0.79,,5.56,0.99,24,4.44,,0.19,,,,,13.88,0.53,0.64,,,3.7,,,0.47,1.4,0.34,1.12,4.1,3.01,4.41,,8.87,,6.11,8.08,,,9,3048285264.0000005,Department Stores,Retail Trade
MA,22.1,63.29,2.1,4.9,12.5,22.3,24,21.1,45.25,20.4,68.42,1.15,4.24,64.44,12.09,0.47,0.47,506.9,1.14,,43.3,55.81,0.97,2.1,,0.18,0.53,31.09,29.43,42.95,25.74,24.38,15.06,17.88,3.22,0.18,41.67,2.35,0.53,30.47,17,16.43,11.86,488.36,76.42,25.69,,46.45,,58.6,63.28,38.75,37.63,2.54,18,,1.5,1.81,,43.15,,1.13,,,38.99,51.76,2.48,3.6,,1.14,29.74,740.97,59.23,183.46,,43.71,,2.18,63.05,,,10,390217001311.0,Miscellaneous Commercial Services,Commercial Services
MAG,17.99,63.38,,15.6,,,,,,,67.31,,3.11,65.17,,27.28,,,28.03,,1767.1,,,,,,,135.18,128.47,,,,15.84,,0.74,,,,,19.72,,21.27,,,,,,,,,2.91,26.17,26.08,,,,,,,,1.85,,19.56,18.84,,24.37,,4.35,2.91,28.03,11.74,20.66,2.2,12.04,,,,,,,,3,1226059249.8522868,Precious Metals,Non-Energy Minerals
MAN,,48.77,4.5,1.5,9.2,17.4,31.4,,25.54,6.7,53.61,6.08,,49.17,3.3,0.1,0.34,72.24,1.14,,64.2,94.02,4.33,0.65,,0.61,4.16,18.55,13.42,14.88,9.93,8.29,0.23,0.24,5.39,0.25,1.59,8.47,4.25,11.75,9.72,35.72,,76.99,17.46,3.03,,0.25,,1.39,1.61,78.52,14.52,,0.19,,,,,12.58,5.9,0.72,,,10.12,17.18,,0.52,53.91,1.14,0.53,27.48,5.74,2,,2.15,,6.92,10.35,,,10,3719578282.999999,Personnel Services,Commercial Services
MANH,27.99,73.62,1,9.5,,21.7,40.1,21.6,39.5,17.6,86.94,,11.88,78.65,29.29,0.56,3.99,304.97,1.17,,20.4,68.85,0.21,0.21,,,,76.57,74.71,68.05,59.29,56.74,12.92,18.3,1.31,0.36,26.83,1.43,,62.56,15.83,15.05,11.85,233.19,54.09,,,20.54,,23.9,77.6,92.98,71.09,7.11,19.14,,4.65,4,,71.27,18.19,2.17,,15248.5,69.31,102.38,4.78,6.92,104.8,1.17,32.88,536.87,88.24,89.86,,40.08,,1.07,145.22,,,10,12264691316.0,Packaged Software,Technology Services
MANU,,48.29,,,,,26.6,,248.4,6.2,55.28,,6.75,50.37,0.77,0.15,0.13,16.23,0.36,,,23.88,4.36,3.83,,,,,20.86,,,,,4.05,,0.11,,,,,,,6.54,18.34,,,,,,,14.89,,,,3.21,,,,,,,0.83,,,25.62,,,,,0.35,,,,,,,,,,,,3,3112855102.9999995,Movies/Entertainment,Consumer Services
MAR,14.66,73.57,3.6,,59.8,114.9,,24.8,237.05,34.1,81.16,0.88,,77.16,3.69,0.04,0.03,261.5,0.42,,14.12,40.55,3.28,,,0.2,0.88,22.06,20.59,32.54,18.12,17.42,3.38,3.58,4.53,,11.01,3.66,0.96,24.62,22.19,5.67,6.07,253.68,21.25,6.18,,12.01,,16.06,,26.15,24.34,1.45,3.17,,2.11,2.16,,28.52,,1.37,,,24.13,31.65,0.97,4.66,,0.42,11.51,159.59,22.54,,,13.17,,3.8,50.88,,,9,60590356909.0,Hotels/Resorts/Cruise lines,Consumer Services
MARA,99.87,50.4,,20.5,,,,,,234.2,57.58,,,52.74,6.56,2.58,0.74,17.03,3.75,,11.48,8.76,0.45,0.13,,,,10.56,6.25,,,7.53,5,8.49,9.47,0.85,,,,151.99,,,34.7,22.18,,,,75.24,,,1.85,9.79,,,7.58,,,,,,,0.96,,,,31.77,,,1.88,3.75,19.64,35.58,21.51,25.4,,,,,,,,1,1713024511.0000002,Data Processing Services,Technology Services
MAS,45.46,60.74,5.1,,27.9,7.4,10.2,17.7,38.59,9,56.32,4.14,6.16,58.93,4.56,0.24,0.13,84.93,1.76,77.63,65.06,58.66,2.39,,,0.29,1.38,15.74,15.74,20.35,14.4,12.99,2.59,2.67,6.35,,13.11,5.57,1.39,18.84,15.55,7.2,2.29,57.26,36.41,13.45,,11.59,,17.24,,20.77,21.39,2.04,2.38,,1.03,1.05,,18.47,,1.45,,,15.67,23.52,1.87,1.59,,1.12,17.07,61.5,36.37,,,32.65,,5.86,26.29,,,10,12296706229.999998,Building Products,Producer Manufacturing
MASI,39.68,67.02,1.5,0.5,,,,,,24.3,62.59,,,67.05,4.94,0.24,0.15,145.02,2.09,192.07,87.04,62.6,3.81,0.63,,,,62.72,36.38,74.28,31.31,25.38,3.9,4.09,1.59,0.47,5.51,1.43,,33.52,4.23,32.08,5.05,179.81,49.28,3.21,,3.94,,7.9,5.64,98.65,41.32,10.59,3.92,,2.5,6.12,,70.69,6.16,0.63,,,41.21,60.99,,2.78,20.63,1.15,2.66,13.59,5.42,5.94,,6.33,,0.76,39.84,,,10,5340963714.0,Medical Specialties,Health Technology
MATX,41.93,52.36,7.3,46.4,11.9,19.8,23.3,8.6,7.09,16.5,53.52,1.54,13.4,51.46,3.22,0.29,0.25,136.64,0.93,,39.44,33.92,0.94,0.28,,0.13,0.95,12.09,7.24,14.11,,,,1.6,8.27,0.56,11.34,7.87,0.99,14.81,28.3,,,92.64,20.66,39.77,,10.41,,11.36,1.91,14.34,14.34,0.34,1.48,,0.46,0.9,,13.08,1.24,1.86,,,7.82,11.67,0.57,0.63,2.41,0.93,7.78,17.74,11.4,13.99,,7.35,,8.68,15.02,,,10,3047565765.0,Marine Shipping,Transportation
MBC,34.72,54.85,0.3,,,11.5,6.4,24.6,,2.9,55.33,,,53.81,3.61,0.57,0.25,18.08,2.24,55.87,35.02,30.37,2.07,0.59,,,,9.55,7.8,11.57,,,,1.06,10.47,0.52,9.12,10.6,,10.97,,8.59,,0.0,33.58,4.62,,6.69,,11.3,1.82,13.1,11.68,,0.88,,,,,9.7,12.02,,,,7.6,,,,258.29,1.43,7.43,45.6,14.42,15.02,,12.08,,0.12,,,,5,1536025430.0,Home Furnishings,Consumer Durables
