SmartScore,Ticker,Price,Market Capitalization,Sector,Industry
5,CRTO,37.3,2035232757,Commercial Services,Advertising/Marketing Services
3,HTH,31.18,2035022410,Finance,Regional Banks
9,AMRX,6.59,2033372421,Health Technology,Pharmaceuticals: Major
5,ASPN,26.63,2028172935,Process Industries,Industrial Specialties
5,UE,17.05,2025325067,Finance,Real Estate Investment Trusts
8,RKLB,4.1,2020396822,Electronic Technology,Aerospace & Defense
3,YY,33.17,2018980161,Technology Services,Data Processing Services
7,CEPU,11,2016586381,Utilities,Electric Utilities
5,STAA,41.02,2015358202,Health Technology,Medical Specialties
10,CRGY,12.32,2015021194,Energy Minerals,Integrated Oil
,GDV,22.35,2011160000,Miscellaneous,Investment Trusts/Mutual Funds
4,KMT,25.35,2009489030,Producer Manufacturing,Industrial Machinery
,GOF,14.66,2008790000,Miscellaneous,Investment Trusts/Mutual Funds
2,CALX,30.5,1998513943,Electronic Technology,Telecommunications Equipment
3,UPST,23.11,1997403531,Technology Services,Internet Software/Services
4,TOWN,27.33,1987554394,Finance,Regional Banks
9,ARDX,8.48,1984121272,Health Technology,Pharmaceuticals: Major
6,BFH,39.98,1982383076,Finance,Regional Banks
5,SAH,58.04,1979167702,Retail Trade,Specialty Stores
3,DAN,13.61,1972949460,Producer Manufacturing,Auto Parts: OEM
4,DNA,0.8934,1967046300,Health Services,Medical/Nursing Services
10,TSLX,21.21,1966624152,Finance,Investment Managers
3,UCTT,43.79,1966430864,Producer Manufacturing,Industrial Machinery
5,IART,24.91,1962900462,Health Technology,Medical Specialties
5,SWI,11.67,1962799778,Technology Services,Packaged Software
N/A,ZKH,12.22,1962703459,Retail Trade,Department Stores
6,BKE,38.65,1962702614,Retail Trade,Apparel/Footwear Retail
5,NGVT,54,1961790436,Process Industries,Chemicals: Major Diversified
6,EE,18.21,1958626715,Utilities,Gas Distributors
10,JBI,13.4,1956241482,Producer Manufacturing,Building Products
4,VRNT,31.31,1953009709,Technology Services,Information Technology Services
4,SCL,87.2,1951658770,Process Industries,Chemicals: Specialty
7,EWTX,20.89,1951344801,Health Technology,Biotechnology
3,PHIN,42.69,1950206499,Producer Manufacturing,Auto Parts: OEM
,BTSGU,45.73,1947910372,Health Services,Medical/Nursing Services
9,BTSG,11.37,1947910372,Health Services,Medical/Nursing Services
8,VTLE,53.08,1946007824,Energy Minerals,Oil & Gas Production
10,NAMS,21.79,1945120826,Health Technology,Pharmaceuticals: Major
6,DHT,12.06,1941654547,Transportation,Marine Shipping
5,EPC,38.83,1938903021,Consumer Non-Durables,Household/Personal Care
6,JBLU,5.69,1935368572,Transportation,Airlines
6,UFPT,251.94,1932502495,Process Industries,Industrial Specialties
2,NEO,15.13,1932281505,Health Services,Medical/Nursing Services
8,VET,12,1929600010,Energy Minerals,Oil & Gas Production
7,SFL,14.03,1929276318,Transportation,Marine Shipping
5,MLKN,26.9,1927083530,Producer Manufacturing,Office Equipment/Supplies
5,PAX,12.8,1921714130,Finance,Investment Managers
6,DAVA,33.17,1915600199,Technology Services,Information Technology Services
4,KAR,17.68,1914779562,Commercial Services,Miscellaneous Commercial Services
5,GLPG,29.03,1913936886,Health Technology,Biotechnology
5,MSGE,39.88,1913799307,Consumer Services,Movies/Entertainment
N/A,MNR,20.13,1912350000,Energy Minerals,Integrated Oil
5,OBDE,15.53,1912237142,Finance,Investment Managers
9,SNDX,22.38,1901527474,Health Technology,Biotechnology
4,FOXF,45.67,1900591371,Producer Manufacturing,Auto Parts: OEM
9,B,37.45,1898792640,Producer Manufacturing,Industrial Machinery
8,ARRY,12.51,1898096277,Electronic Technology,Semiconductors
8,AGM/PG,19.575,1896242893,Finance,Finance/Rental/Leasing
8,AGM/PF,21.63,1896242893,Finance,Finance/Rental/Leasing
8,AGM/PE,23.1538,1896242893,Finance,Finance/Rental/Leasing
8,AGM/PD,22.66,1896242893,Finance,Finance/Rental/Leasing
8,AGM/PC,25.1201,1896242893,Finance,Finance/Rental/Leasing
,AGM.A,134.9801,1896242893,Finance,Finance/Rental/Leasing
8,AGM,179.01,1896242893,Finance,Finance/Rental/Leasing
6,AMBA,46.26,1895959354,Electronic Technology,Semiconductors
7,POWL,158.12,1895516853,Producer Manufacturing,Electrical Products
7,GCMG,10.12,1895177376,Finance,Investment Managers
,HTLFP,25.05,1884924209,Finance,Regional Banks
6,HTLF,44.05,1884924209,Finance,Regional Banks
2,SGML,17.2,1883400067,Non-Energy Minerals,Other Metals/Minerals
7,KLG,21.97,1881319644,Consumer Non-Durables,Food: Specialty/Candy
6,HLMN,9.585,1878817378,Distribution Services,Wholesale Distributors
6,STGW,6.97,1876533162,Commercial Services,Miscellaneous Commercial Services
6,TRMK,30.67,1876340539,Finance,Regional Banks
7,RSI,8.34,1875898884,Consumer Services,Casinos/Gaming
8,PZZA,57.13,1871982788,Consumer Services,Restaurants
5,SPNS,33.52,1868513187,Technology Services,Packaged Software
1,PD,19.53,1866832464,Technology Services,Packaged Software
10,IAG,3.78,1865808044,Non-Energy Minerals,Precious Metals
8,PLAB,29.38,1861332064,Electronic Technology,Electronic Production Equipment
,USA,6.79,1858820000,Miscellaneous,Investment Trusts/Mutual Funds
6,ARHS,13.22,1855518490,Consumer Durables,Home Furnishings
8,DNN,2.08,1855365512,Non-Energy Minerals,Other Metals/Minerals
4,IONQ,8.78,1854658254,Electronic Technology,Computer Processing Hardware
7,AMRC,26.94,1849439740,Industrial Services,Engineering & Construction
6,GRND,10.53,1849407845,Technology Services,Internet Software/Services
10,EQX,5.58,1846777321,Non-Energy Minerals,Precious Metals
5,DKL,39.09,1845095903,Industrial Services,Oil & Gas Pipelines
9,AGIO,32.46,1842850375,Health Technology,Pharmaceuticals: Major
3,HPK,14.34,1841556141,Energy Minerals,Oil & Gas Production
6,DRVN,11.23,1841400860,Consumer Services,Other Consumer Services
N/A,GOTU,7.13,1838731029,Commercial Services,Miscellaneous Commercial Services
9,DFIN,62.71,1838398318,Technology Services,Packaged Software
7,WGO,62.8,1838070243,Consumer Durables,Recreational Products
3,EVCM,9.86,1835939429,Technology Services,Packaged Software
3,EXPI,11.85,1834931767,Finance,Real Estate Development
6,EVO,5.19,1834283619,Health Technology,Pharmaceuticals: Major
3,BEAM,22.24,1830578060,Health Technology,Biotechnology
1,THS,34.8,1830479907,Consumer Non-Durables,Food: Specialty/Candy
7,ASTH,38.09,1827723107,Health Services,Services to the Health Industry
8,GPCR,39.22,1827575238,Commercial Services,Miscellaneous Commercial Services
2,SJW,56.67,1826727161,Utilities,Water Utilities
7,VYX,12.62,1820942395,Electronic Technology,Electronic Equipment/Instruments
7,FUSN,21.4,1818263951,Health Technology,Pharmaceuticals: Major
7,CWH,21.49,1816701753,Retail Trade,Specialty Stores
5,FBK,38.62,1814663211,Finance,Major Banks
6,MGPI,82.22,1810065906,Process Industries,Agricultural Commodities/Milling
,NUV,8.71,1807690000,Miscellaneous,Investment Trusts/Mutual Funds
1,INBX,34.44,1800454507,Health Technology,Biotechnology
5,HRMY,31.7,1800301963,Health Technology,Pharmaceuticals: Major
5,TTMI,17.67,1798367116,Electronic Technology,Electronic Components
7,TV,3.25,1796675508,Communications,Major Telecommunications
4,OFG,38.16,1796517692,Finance,Major Banks
1,BMBL,10.27,1790675145,Technology Services,Packaged Software
3,DK,27.84,1782296326,Energy Minerals,Oil Refining/Marketing
,CLM,7.58,1779360000,Miscellaneous,Investment Trusts/Mutual Funds
7,BRDG,6.94,1779146568,Finance,Investment Managers
10,ZIM,14.78,1778341516,Transportation,Marine Shipping
4,UPBD,32.55,1778188365,Finance,Finance/Rental/Leasing
9,LPG,43.77,1776759069,Transportation,Marine Shipping
4,DRH/PA,25.3712,1775553715,Finance,Real Estate Investment Trusts
4,DRH,8.42,1775553715,Finance,Real Estate Investment Trusts
6,NMRK,10.05,1763438852,Finance,Real Estate Development
5,HLX,11.56,1762356778,Industrial Services,Oilfield Services/Equipment
5,HEES,48.18,1759887801,Finance,Finance/Rental/Leasing
1,CRCT,8.14,1757806749,Distribution Services,Wholesale Distributors
6,NBTB,37.26,1756888574,Finance,Major Banks
5,PLUG,2.52,1754346806,Electronic Technology,Electronic Production Equipment
7,ADUS,107.09,1753099279,Health Services,Medical/Nursing Services
4,LZ,9.28,1752770994,Commercial Services,Miscellaneous Commercial Services
4,IBTX,42.26,1748697335,Finance,Regional Banks
4,AFYA,18.62,1745119170,Consumer Services,Other Consumer Services
7,SGHC,3.5,1744790802,Consumer Services,Casinos/Gaming
3,CDLR,19.6,1743958601,Producer Manufacturing,Trucks/Construction/Farm Machinery
5,LEG,13.03,1742503002,Consumer Durables,Home Furnishings
3,ANDE,51.45,1740670791,Commercial Services,Miscellaneous Commercial Services
3,AKR,16.85,1738607727,Finance,Real Estate Investment Trusts
9,GEO,13.6,1735603448,Commercial Services,Miscellaneous Commercial Services
8,CPRX,14.72,1734947195,Health Technology,Pharmaceuticals: Major
3,NWLI,490.19,1733321719,Finance,Life/Health Insurance
8,TBBK,33.14,1731665598,Finance,Regional Banks
9,CAKE,33.97,1731532513,Consumer Services,Restaurants
4,NAVI,15.47,1729928956,Finance,Finance/Rental/Leasing
,JSM,19.25,1729928956,Finance,Finance/Rental/Leasing
2,PARR,29.07,1725030199,Energy Minerals,Oil Refining/Marketing
3,NVCR,16.03,1725005628,Health Technology,Medical Specialties
2,PEB/PH,18.46,1723200100,Finance,Real Estate Investment Trusts
2,PEB/PG,20.51,1723200100,Finance,Real Estate Investment Trusts
2,PEB/PF,20.1901,1723200100,Finance,Real Estate Investment Trusts
2,PEB/PE,20.81,1723200100,Finance,Real Estate Investment Trusts
2,PEB,14.3,1723200100,Finance,Real Estate Investment Trusts
10,SUPN,31.3,1720678486,Health Technology,Pharmaceuticals: Major
,TFINP,22,1715101825,Finance,Savings Banks
1,TFIN,73.5,1715101825,Finance,Savings Banks
6,LILAK,8.6,1714927028,Communications,Major Telecommunications
8,LILA,8.61,1714927028,Communications,Major Telecommunications
7,CXW,15.36,1714685118,Commercial Services,Miscellaneous Commercial Services
2,STC,62.43,1714587336,Finance,Specialty Insurance
6,WMK,63.66,1712354891,Retail Trade,Food Retail
6,GSBD,15.61,1712147046,Finance,Investment Managers
8,FOR,33.8,1710371971,Finance,Real Estate Development
1,MRCY,28.77,1707959331,Electronic Technology,Aerospace & Defense
4,RNST,30.36,1706739092,Finance,Regional Banks
2,IVT,24.99,1696184604,Finance,Real Estate Investment Trusts
6,NEXT,6.57,1694431876,Energy Minerals,Oil & Gas Production
8,BOWL,11.3,1691855323,Consumer Services,Movies/Entertainment
6,SDGR,23.22,1687615315,Technology Services,Packaged Software
,WSBCP,24.39,1686430221,Finance,Regional Banks
5,WSBC,28.38,1686430221,Finance,Regional Banks
5,BB,2.86,1685208242,Technology Services,Packaged Software
1,CNXN,63.75,1680668786,Technology Services,Information Technology Services
5,HG,15.14,1680585644,Finance,Multi-Line Insurance
6,NTB,35.27,1676349443,Finance,Regional Banks
8,LMAT,75,1675291300,Health Technology,Medical Specialties
7,XRX,13.46,1671710912,Electronic Technology,Computer Peripherals
1,GNL/PE,20.71,1669044225,Finance,Real Estate Investment Trusts
1,GNL/PD,20.865,1669044225,Finance,Real Estate Investment Trusts
1,GNL/PB,19.2,1669044225,Finance,Real Estate Investment Trusts
1,GNL/PA,19.86,1669044225,Finance,Real Estate Investment Trusts
1,GNL,7.23,1669044225,Finance,Real Estate Investment Trusts
7,OXM,106.73,1668106908,Consumer Non-Durables,Apparel/Footwear
10,SAND,5.6,1667846566,Non-Energy Minerals,Precious Metals
N/A,KYN,9.86,1667580000,Finance,Investment Managers
5,ENVA,61.47,1667046553,Finance,Finance/Rental/Leasing
7,DSGR,35.61,1666861387,Distribution Services,Wholesale Distributors
5,ZLAB,16.57,1665821248,Health Technology,Biotechnology
5,CODI/PC,24.66,1664479953,Finance,Investment Managers
5,CODI/PB,25.03,1664479953,Finance,Investment Managers
5,CODI/PA,24,1664479953,Finance,Investment Managers
5,CODI,22.08,1664479953,Finance,Investment Managers
1,MXL,20.02,1664223329,Electronic Technology,Semiconductors
5,VGR,10.57,1663919817,Consumer Non-Durables,Tobacco
3,VRTS,234.16,1659662420,Finance,Investment Managers
,RVT,14.74,1646030000,Miscellaneous,Investment Trusts/Mutual Funds
6,GBX,52.82,1644336416,Producer Manufacturing,Trucks/Construction/Farm Machinery
9,NSSC,44.45,1638988988,Commercial Services,Miscellaneous Commercial Services
7,NATL,22.73,1638832932,Electronic Technology,Computer Processing Hardware
1,VIAV,7.34,1638567338,Technology Services,Information Technology Services
7,ETWO,4.8,1637396022,Technology Services,Packaged Software
2,THRM,51.57,1631929221,Producer Manufacturing,Auto Parts: OEM
3,CLBK,15.52,1629224576,Finance,Savings Banks
8,HWKN,77.66,1626696292,Process Industries,Chemicals: Specialty
7,RLJ/PA,24.867,1626259896,Finance,Real Estate Investment Trusts
7,RLJ,10.38,1626259896,Finance,Real Estate Investment Trusts
7,GEL,13.25,1622652254,Process Industries,Chemicals: Specialty
2,COMP,3.28,1621442550,Technology Services,Packaged Software
,TY,30.25,1620840000,Miscellaneous,Investment Trusts/Mutual Funds
4,TDS/PV,15.26,1614114534,Communications,Wireless Telecommunications
4,TDS/PU,17.5,1614114534,Communications,Wireless Telecommunications
4,TDS,15.3,1614114534,Communications,Wireless Telecommunications
,NAC,11.09,1605110000,Miscellaneous,Investment Trusts/Mutual Funds
8,HLIO,48.38,1604265510,Producer Manufacturing,Industrial Machinery
6,BANR,46.67,1604042624,Finance,Regional Banks
2,HMN,39.17,1603525087,Finance,Property/Casualty Insurance
2,DNOW,14.71,1601832611,Distribution Services,Wholesale Distributors
N/A,WS,31.69,1596650000,Non-Energy Minerals,Steel
7,GCT,39.14,1595101719,Distribution Services,Wholesale Distributors
8,ADMA,6.86,1589952623,Health Technology,Biotechnology
8,PTGX,27.11,1589815324,Health Technology,Biotechnology
3,TARO,42.28,1589188160,Health Technology,Pharmaceuticals: Major
9,ACMR,25.56,1584939508,Producer Manufacturing,Industrial Machinery
1,ODP,43.215,1582889670,Retail Trade,Specialty Stores
2,ROIC,12.41,1581708505,Finance,Real Estate Investment Trusts
,GAB,5.42,1581530000,Miscellaneous,Investment Trusts/Mutual Funds
4,UPWK,11.92,1580387463,Commercial Services,Personnel Services
8,DAC,81.11,1575050400,Transportation,Marine Shipping
4,TLRY,1.95,1572008773,Process Industries,Agricultural Commodities/Milling
2,LKFN,61.6,1571010978,Finance,Regional Banks
10,VVX,49.93,1570433018,Commercial Services,Miscellaneous Commercial Services
4,HURN,87.09,1568124081,Commercial Services,Miscellaneous Commercial Services
6,HBI,4.46,1567944672,Consumer Non-Durables,Apparel/Footwear
8,PRDO,23.9,1567902847,Consumer Services,Other Consumer Services
4,CHCO,105.41,1566520589,Finance,Major Banks
5,USPH,103.92,1565875336,Health Services,Medical/Nursing Services
7,KURA,20.545,1565130809,Health Technology,Biotechnology
7,CENX,16.86,1562853444,Non-Energy Minerals,Aluminum
8,AVDL,16.25,1561890163,Health Technology,Pharmaceuticals: Major
5,MSC,7.4,1559299271,Consumer Services,Casinos/Gaming
8,GDS,8.09,1558015836,Technology Services,Data Processing Services
8,OCSL,19.13,1557104461,Finance,Investment Managers
8,CMRE/PE,26.5446,1556212023,Transportation,Marine Shipping
8,CMRE/PD,26.2,1556212023,Transportation,Marine Shipping
8,CMRE/PC,25.7928,1556212023,Transportation,Marine Shipping
8,CMRE/PB,25.62,1556212023,Transportation,Marine Shipping
8,CMRE,13.1,1556212023,Transportation,Marine Shipping
5,CTS,50.87,1555079163,Electronic Technology,Electronic Production Equipment
4,UP,2.23,1555026896,Transportation,Airlines
8,INMD,18.3,1548529790,Health Technology,Medical Specialties
2,SLNO,46.26,1545607948,Health Technology,Pharmaceuticals: Major
3,ESRT,9.42,1545570723,Finance,Real Estate Investment Trusts
1,LOB,34.52,1545434100,Finance,Regional Banks
3,OSW,14.75,1544525827,Consumer Services,Other Consumer Services
2,GETY,3.78,1544142447,Technology Services,Internet Software/Services
4,ENVX,9.08,1542689161,Producer Manufacturing,Electrical Products
6,KALU,95.99,1542447188,Non-Energy Minerals,Aluminum
10,ZUO,10.56,1542182494,Technology Services,Packaged Software
6,UDMY,10.07,1541761114,Technology Services,Packaged Software
7,TBLA,4.54,1538825570,Technology Services,Internet Software/Services
4,VCYT,20.12,1538125649,Health Technology,Medical Specialties
5,GLP/PB,25.81,1537279423,Distribution Services,Wholesale Distributors
5,GLP,45.22,1537279423,Distribution Services,Wholesale Distributors
5,RVLV,21.68,1535323706,Retail Trade,Internet Retail
8,KN,17.08,1532833433,Electronic Technology,Electronic Components
,BDJ,8.23,1530800000,Miscellaneous,Investment Trusts/Mutual Funds
4,DBD,40.64,1526709424,Electronic Technology,Electronic Equipment/Instruments
9,CHEF,38.28,1522459675,Distribution Services,Food Distributors
2,DVAX,11.65,1521662098,Health Technology,Biotechnology
10,PAR,44.77,1521362131,Electronic Technology,Electronic Equipment/Instruments
1,SPT,26.9,1520860737,Technology Services,Packaged Software
1,STER,15.52,1518338014,Technology Services,Data Processing Services
,ETV,13.02,1518090000,Miscellaneous,Investment Trusts/Mutual Funds
2,NVEE,93.98,1516644500,Industrial Services,Engineering & Construction
6,PRG,35.03,1512405338,Finance,Finance/Rental/Leasing
6,GTY,27.95,1508381716,Finance,Real Estate Investment Trusts
8,CUBI/PF,25.446,1507496383,Finance,Regional Banks
8,CUBI/PE,25.6801,1507496383,Finance,Regional Banks
8,CUBI,47.88,1507496383,Finance,Regional Banks
,CUBB,19.25,1507496383,Finance,Regional Banks
7,AVPT,8.18,1504928088,Technology Services,Data Processing Services
,RQI,11.19,1503730000,Miscellaneous,Investment Trusts/Mutual Funds
7,DO,14.66,1502167812,Industrial Services,Contract Drilling
7,NMRA,9.42,1502043275,Health Technology,Pharmaceuticals: Major
4,BORR,5.7,1500074314,Industrial Services,Contract Drilling
7,XHR,14.65,1493767821,Finance,Real Estate Investment Trusts
3,COCO,26.25,1487954750,Consumer Non-Durables,Food: Major Diversified
N/A,SDHC,29,1487180000,Consumer Durables,Homebuilding
4,SOUN,4.81,1486841918,Technology Services,Packaged Software
8,SKWD,37.16,1486215146,Finance,Multi-Line Insurance
,EFSCP,19.1,1486171539,Finance,Regional Banks
8,EFSC,39.64,1486171539,Finance,Regional Banks
1,ATEC,10.6,1482769673,Health Technology,Medical Specialties
1,HTZ,4.84,1480132990,Finance,Finance/Rental/Leasing
1,VICR,33.21,1479281344,Electronic Technology,Electronic Components
4,WRBY,12.44,1478331088,Retail Trade,Specialty Stores
4,AMWD,93.17,1476307168,Producer Manufacturing,Building Products
4,WKC,24.6,1474482230,Distribution Services,Wholesale Distributors
,BTT,20.86,1470750000,Miscellaneous,Investment Trusts/Mutual Funds
9,FSM,4.81,1470628708,Non-Energy Minerals,Precious Metals
5,SCS,12.81,1469953870,Producer Manufacturing,Office Equipment/Supplies
4,MORF,29.33,1469244985,Health Technology,Pharmaceuticals: Major
5,OPEN,2.12,1466141017,Finance,Real Estate Development
4,LZB,34.33,1463825626,Consumer Durables,Home Furnishings
7,NWN,38.47,1462942485,Utilities,Gas Distributors
6,LTC,33.64,1462512140,Finance,Real Estate Investment Trusts
3,HOLI,23.52,1460494196,Producer Manufacturing,Electrical Products
5,XNCR,23.66,1458579638,Health Technology,Biotechnology
7,APOG,65.83,1456831571,Producer Manufacturing,Building Products
7,FLNG,27.61,1456601948,Transportation,Marine Shipping
7,MEG,43.27,1455013518,Commercial Services,Miscellaneous Commercial Services
5,AKRO,21.02,1453554233,Health Technology,Pharmaceuticals: Major
8,COUR,9.3,1451840916,Technology Services,Internet Software/Services
3,RES,6.75,1446842663,Industrial Services,Oilfield Services/Equipment
5,NHC,94.21,1446122444,Health Services,Hospital/Nursing Management
5,PTON,3.94,1445481778,Consumer Services,Other Consumer Services
3,EVBG,34.77,1443346166,Technology Services,Packaged Software
7,BHE,40.04,1443272919,Electronic Technology,Electronic Production Equipment
9,LGND,80.36,1443133261,Health Technology,Pharmaceuticals: Major
7,EVEX,5.35,1441106591,Electronic Technology,Aerospace & Defense
8,KNSA,20.26,1437247347,Health Technology,Pharmaceuticals: Major
7,DAWN,16.41,1434067623,Health Technology,Pharmaceuticals: Major
5,MRTN,17.62,1433018300,Transportation,Trucking
1,NTCT,20.12,1429225408,Technology Services,Packaged Software
9,PRO,30.56,1428307977,Technology Services,Information Technology Services
3,OEC,24.48,1427378193,Process Industries,Chemicals: Specialty
,RCC,24.3,1426965739,Finance,Real Estate Investment Trusts
,RCB,24.1,1426965739,Finance,Real Estate Investment Trusts
7,RC/PE,18.4,1426965739,Finance,Real Estate Investment Trusts
7,RC/PC,17.75,1426965739,Finance,Real Estate Investment Trusts
7,RC,8.45,1426965739,Finance,Real Estate Investment Trusts
7,WT,9.38,1424059091,Miscellaneous,Investment Trusts/Mutual Funds
9,LADR,11.11,1420839795,Finance,Real Estate Investment Trusts
6,KRO,12.35,1420583688,Process Industries,Chemicals: Specialty
7,GES,26.57,1420506048,Consumer Non-Durables,Apparel/Footwear
8,BBU,19.12,1420267419,Commercial Services,Miscellaneous Commercial Services
4,ARI,9.97,1417357181,Finance,Real Estate Investment Trusts
6,FCF,13.85,1415454781,Finance,Regional Banks
,STEW,14.53,1414250000,Miscellaneous,Investment Trusts/Mutual Funds
7,NWBI,11.11,1413904013,Finance,Savings Banks
9,NMM,46.8,1412629388,Transportation,Marine Shipping
8,SMR,5.85,1411238010,Producer Manufacturing,Electrical Products
6,TARS,37.35,1410958370,Health Technology,Pharmaceuticals: Major
2,VRE,15.22,1409126409,Finance,Real Estate Investment Trusts
10,CGAU,6.54,1408603323,Non-Energy Minerals,Precious Metals
7,PWP,14.95,1408381794,Finance,Investment Banks/Brokers
2,ESTA,51.25,1407308629,Health Technology,Medical Specialties
1,EXTR,10.81,1404733625,Electronic Technology,Computer Peripherals
8,SPHR,39.82,1399229477,Consumer Services,Media Conglomerates
6,VSCO,18.03,1398693755,Retail Trade,Apparel/Footwear Retail
5,DCBO,45.97,1394835058,Technology Services,Packaged Software
2,MTTR,4.43,1393283886,Technology Services,Packaged Software
7,SYBT,47.34,1390221261,Finance,Regional Banks
6,RCUS,15.26,1387940284,Health Technology,Biotechnology
9,VSTS,10.56,1387921403,Consumer Non-Durables,Apparel/Footwear
1,OMI,18.12,1386167207,Health Technology,Medical Specialties
8,SSTK,38.66,1385702852,Technology Services,Internet Software/Services
9,ARLO,14.23,1384283156,Electronic Technology,Telecommunications Equipment
7,IE,11.49,1382332127,Non-Energy Minerals,Other Metals/Minerals
,BSTZ,18.17,1382200000,Miscellaneous,Investment Trusts/Mutual Funds
9,ADV,4.26,1379977334,Commercial Services,Advertising/Marketing Services
2,PCRX,29.65,1379412326,Health Technology,Pharmaceuticals: Major
5,ANIP,65.62,1377440674,Health Technology,Biotechnology
7,CASH,53.99,1376247042,Finance,Major Banks
2,OMCL,29.96,1375622300,Technology Services,Information Technology Services
,ETG,18.01,1374560000,Miscellaneous,Investment Trusts/Mutual Funds
6,CAL,39.05,1372608278,Retail Trade,Apparel/Footwear Retail
4,COHU,29.13,1371611431,Electronic Technology,Semiconductors
5,SAFE,19.28,1370360410,Finance,Real Estate Investment Trusts
2,LVWR,6.74,1369315656,Consumer Durables,Recreational Products
,BXMX,13.08,1362480000,Miscellaneous,Investment Trusts/Mutual Funds
7,FINV,5.1,1352922812,Finance,Finance/Rental/Leasing
,BKDT,101.73,1351087906,Health Services,Hospital/Nursing Management
9,BKD,7,1351087906,Health Services,Hospital/Nursing Management
8,ULCC,6.02,1348228672,Transportation,Airlines
2,MLNK,17.62,1347682444,Technology Services,Information Technology Services
2,IMKTA,72.48,1347363798,Retail Trade,Food Retail
6,FDMT,26.33,1346976300,Health Technology,Biotechnology
8,MRX,19,1345543610,Technology Services,Internet Software/Services
7,AAT,22.08,1344532884,Finance,Real Estate Investment Trusts
6,VSEC,85.21,1343683062,Industrial Services,Engineering & Construction
,NMFCZ,25.4,1342433859,Finance,Investment Managers
5,NMFC,12.63,1342433859,Finance,Investment Managers
5,ELME,15.25,1342062246,Finance,Real Estate Investment Trusts
6,GYRE,15.69,1340972092,Health Technology,Pharmaceuticals: Major
3,GIC,35.08,1339382717,Retail Trade,Internet Retail
7,IAS,8.37,1335183184,Technology Services,Packaged Software
4,JBGS,14.51,1333514210,Finance,Real Estate Investment Trusts
8,TWO/PC,23.4282,1333008179,Finance,Real Estate Investment Trusts
8,TWO/PB,22.75,1333008179,Finance,Real Estate Investment Trusts
8,TWO/PA,23.01,1333008179,Finance,Real Estate Investment Trusts
8,TWO,12.88,1333008179,Finance,Real Estate Investment Trusts
5,NBHC,35,1323889446,Finance,Regional Banks
5,WABC,49.49,1320279514,Finance,Regional Banks
2,FWRG,21.85,1319139845,Consumer Services,Restaurants
9,MAX,19.99,1316203598,Technology Services,Information Technology Services
8,UVV,53.5,1314668355,Consumer Non-Durables,Tobacco
2,JKS,25.41,1310437524,Electronic Technology,Semiconductors
5,FBNC,31.83,1309306716,Finance,Regional Banks
6,LNN,118.35,1306380027,Producer Manufacturing,Trucks/Construction/Farm Machinery
7,MCRI,68.77,1304806040,Consumer Services,Hotels/Resorts/Cruise lines
,DSL,12.6,1303860000,Miscellaneous,Investment Trusts/Mutual Funds
8,LUMN,1.28,1299245752,Communications,Major Telecommunications
9,REVG,25.03,1298830400,Consumer Durables,Motor Vehicles
9,MAG,12.61,1298572109,Non-Energy Minerals,Precious Metals
5,BUSE,23.49,1298326618,Finance,Regional Banks
6,VIR,9.54,1297999853,Health Technology,Biotechnology
7,AHCO,9.69,1297809518,Finance,Finance/Rental/Leasing
6,ALHC,6.78,1296324329,Health Services,Managed Health Care
9,DMLP,32.3,1294862124,Miscellaneous,Investment Trusts/Mutual Funds
6,CLMT,16.11,1292394047,Energy Minerals,Oil Refining/Marketing
4,SPH,20.17,1291286723,Distribution Services,Wholesale Distributors
5,IHS,3.89,1291168887,Industrial Services,Engineering & Construction
3,IRWD,8.12,1290731819,Health Technology,Pharmaceuticals: Major
10,NGD,1.87,1289925944,Non-Energy Minerals,Precious Metals
7,HOPE,10.69,1289335373,Finance,Major Banks
1,MMI,33.34,1288607845,Finance,Real Estate Development
6,SHLS,7.51,1279839786,Electronic Technology,Semiconductors
5,VTEX,6.94,1279238364,Technology Services,Information Technology Services
4,ANGI,2.54,1278085076,Technology Services,Internet Software/Services
3,HLIT,10.96,1277302413,Electronic Technology,Telecommunications Equipment
2,WINA,365.02,1276631805,Retail Trade,Apparel/Footwear Retail
9,HY,72.92,1275187884,Producer Manufacturing,Industrial Machinery
N/A,BLTE,42.8,1273476399,Health Technology,Pharmaceuticals: Major
2,NTST,17.24,1272976456,Finance,Real Estate Investment Trusts
,PMTU,25.5,1267943512,Finance,Real Estate Investment Trusts
7,PMT/PC,19.095,1267943512,Finance,Real Estate Investment Trusts
7,PMT/PB,23.3369,1267943512,Finance,Real Estate Investment Trusts
7,PMT/PA,23.6,1267943512,Finance,Real Estate Investment Trusts
7,PMT,14.6,1267943512,Finance,Real Estate Investment Trusts
6,ULH,48.16,1267052184,Transportation,Trucking
7,GPRE,19.58,1265234552,Process Industries,Chemicals: Specialty
4,AILE,8.89,1263781184,Technology Services,Information Technology Services
8,CMCO,43.91,1262674973,Producer Manufacturing,Trucks/Construction/Farm Machinery
6,SRCE,51.5,1261219173,Finance,Regional Banks
7,ENFN,9.77,1261070665,Technology Services,Packaged Software
7,GIII,27.76,1260784821,Consumer Non-Durables,Apparel/Footwear
8,VITL,29.91,1260281297,Process Industries,Agricultural Commodities/Milling
8,BASE,25.57,1259647397,Technology Services,Packaged Software
9,GOGO,9.77,1250947215,Communications,Wireless Telecommunications
7,GENI,5.38,1250345816,Technology Services,Packaged Software
